ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_expiration_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,atm_call_mid_post,atm_put_mid_post,exit_premium,expiry_close,exit_intrinsic_at_expiry,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d,entry_premium,exit_cost,exit_source,half_spread,commission,pnl_dollars,pnl_pct_notional
RF,2025-09-30,2025-10-17,1.0,26.93,26.01,-12.44,-9.34,0.5987,0.65,0.57,21.0,0.5978,0.5956,0.5939,0.5758,2.0,0.0,7.0,5.0,1934062960.0,1951800000.0,1924943540.0,9.0,3151.95,2968.96,84.42,9.32,5.33,4.97,2.68,11.11,11.11,8.86,12.96,2.6,1.96,23.0,24.0,23.0,2025-10-17,0.75,0.425,1.175,5.108695652173913,,,,23.58,0.5799999999999983,1.14656,1.19534,1.17095,0.27341,76.6505828600709,-0.721935,0.0,70.0,1.7949595519601742,1.0,4.347826086956519,1,0.7608695652173942,2025-10-16,660.0,656.899658203125,0.20024,0.190485,0.185605,-0.009755,-0.014635,1,0.2504128571428571,0.15146,0.0989528571428571,0.0006964285714285,1.0,0.3138133276148609,0.8884462151394422,0.2510637347975658,0.1288150659639742,0.0714249340360258,1.9490246185006104,1.18,-1.0807661891248863,1.3426154031552566,-0.2715079109818845,-0.015674279933642,0.0049934784849765,-0.0185258797925731,1,25.309999465942383,24.8700008392334,5.285999465942378,1.175,1.0,intrinsic_fallback,0.11750000000000001,2.6,3.1500000000000035,0.0013695652173913058
STT,2025-09-30,2025-10-17,1.0,111.7,108.51,-0.3,2.64,2.6481,2.82,2.53,13.0,2.6209,2.5792,2.5542,2.5511,4.0,0.0,7.0,1.0,3466168160.0,3521000000.0,3422599000.0,10.0,20624.48,19947.87,323.52,154.71,5.87,5.13,15.66,17.67,24.02,-6.24,-2.52,0.88,-1.32,115.0,115.0,115.0,2025-10-17,1.475,3.45,4.925000000000001,4.282608695652175,,,,111.37,3.629999999999995,0.99046,0.9612,0.97583,0.283165,70.98213828228278,-0.624375,557.0,382.0,1.4229415904292753,1.0,0.0,1,4.282608695652175,2025-10-16,660.0,656.899658203125,0.20024,0.190485,0.185605,-0.009755,-0.014635,1,0.2504128571428571,0.15146,0.0989528571428571,0.0006964285714285,1.0,0.3138133276148609,0.8884462151394422,0.2510637347975658,0.1288150659639742,0.0714249340360258,1.9490246185006104,1.18,-1.0807661891248863,1.3426154031552566,-0.2715079109818845,-0.015674279933642,0.0049934784849765,-0.0185258797925731,1,25.309999465942383,24.8700008392334,5.285999465942378,4.925000000000001,0.0,intrinsic_fallback,0.4925000000000001,2.6,440.6500000000001,0.03831739130434783
TFC,2025-09-30,2025-10-17,1.0,45.38,44.25,-6.13,-3.73,0.9931,1.02,0.96,16.0,0.9892,0.9869,0.9902,0.9981,2.0,0.0,4.0,3.0,5197841820.0,5228929030.0,5180000000.0,10.0,11968.37,11970.9,48.78,86.08,563.21,2.36,1.6,0.0,4.6,134.57,128.93,247.09,479.2,41.0,43.0,41.0,2025-10-17,0.89,0.845,1.735,4.2317073170731705,,,,42.6,1.6000000000000014,0.98071,1.03924,1.0099749999999998,0.2978,70.51412163667416,-0.5999849999999999,31.0,311.0,1.9052301707369783,1.0,4.878048780487809,0,-0.6463414634146387,2025-10-16,660.0,656.899658203125,0.20024,0.190485,0.185605,-0.009755,-0.014635,1,0.2504128571428571,0.15146,0.0989528571428571,0.0006964285714285,1.0,0.3138133276148609,0.8884462151394422,0.2510637347975658,0.1288150659639742,0.0714249340360258,1.9490246185006104,1.18,-1.0807661891248863,1.3426154031552566,-0.2715079109818845,-0.015674279933642,0.0049934784849765,-0.0185258797925731,1,25.309999465942383,24.8700008392334,5.285999465942378,1.7349999999999999,2.0,intrinsic_fallback,0.1735,2.6,-46.45000000000001,-0.01132926829268293
WRB,2025-09-30,2025-10-20,0.0,73.39,68.54,0.12,7.21,1.1028,1.17,1.04,15.0,1.0955,1.0495,1.0473,1.066,5.0,0.0,6.0,1.0,3152988000.0,3173100000.0,3146000000.0,4.0,-4537.12,-4799.71,27.75,202.25,10.77,3.48,11.56,0.96,3.96,18.58,7.01,-2.65,-0.5,75.0,75.0,75.0,2025-11-21,2.175,2.675,4.85,6.466666666666667,2.15,1.7000000000000002,3.85,78.1,3.0999999999999943,0.26853,0.24902,0.258775,0.2197549999999999,15.078736353975462,-0.0195149999999999,129.0,5.0,0.0950226244343891,35.0,0.0,1,6.466666666666667,2025-10-17,666.0,660.62841796875,0.166095,0.1702735714285714,0.166095,0.0041785714285714,0.0,0,0.2002399999999999,0.1417,0.0585399999999999,0.0048749999999999,0.5916751373098373,0.211303275612502,0.7928286852589641,0.1309378925294387,0.1292928364681499,0.03680216353185,1.0127234896087534,1.26,-0.3159114950438394,0.767803389493788,-0.3668648226399914,0.0174114706353449,0.0059976544737594,-0.0129547378917808,1,20.780000686645508,22.09000015258789,4.170500686645507,4.85,3.85,real_post_mid,0.485,2.6,48.899999999999956,0.0065199999999999945
STLD,2025-09-30,2025-10-20,1.0,139.27,132.24,5.03,10.62,2.6307,2.69,2.6,10.0,2.6349,2.5788,2.6178,3.105,0.0,0.0,5.0,4.0,4762032360.0,4912768790.0,4562000000.0,8.0,46410.88,46475.98,67.68,260.57,-1.46,4.48,-5.79,-26.1,39.58,-22.56,-31.53,-3.18,-3.68,145.0,155.0,145.0,2025-11-21,6.05,7.65,13.7,9.448275862068964,12.9,3.25,16.15,158.16,13.159999999999997,0.3856,0.3856,0.3856,0.400235,-3.795383817427388,-0.0438999999999999,272.0,65.0,0.6777163904235728,35.0,6.896551724137923,1,2.551724137931042,2025-10-17,666.0,660.62841796875,0.166095,0.1702735714285714,0.166095,0.0041785714285714,0.0,0,0.2002399999999999,0.1417,0.0585399999999999,0.0048749999999999,0.5916751373098373,0.211303275612502,0.7928286852589641,0.1309378925294387,0.1292928364681499,0.03680216353185,1.0127234896087534,1.26,-0.3159114950438394,0.767803389493788,-0.3668648226399914,0.0174114706353449,0.0059976544737594,-0.0129547378917808,1,20.780000686645508,22.09000015258789,4.170500686645507,13.7,16.15,real_post_mid,1.37,2.6,-384.59999999999997,-0.026524137931034482
PNR,2025-09-30,2025-10-21,1.0,110.3,103.63,-1.16,5.2,1.1807,1.202,1.16,18.0,1.1807,1.1807,1.1807,1.1754,0.0,0.0,1.0,2.0,1005273770.0,1019000000.0,991900000.0,18.0,4950.5,5754.47,-248.34,595.53,2.17,11.15,-0.28,-26.23,-18.92,-20.57,0.24,0.83,-0.42,110.0,110.0,110.0,2025-11-21,4.4,5.7,10.1,9.181818181818183,3.175,3.5999999999999996,6.7749999999999995,104.79,5.209999999999994,0.35633,0.42462,0.390475,0.27341,29.98015237851336,-0.0877999999999999,1663.0,443.0,0.7967781908302355,32.0,0.0,1,9.181818181818183,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,10.100000000000001,6.7749999999999995,real_post_mid,1.0100000000000002,2.6,228.90000000000018,0.020809090909090926
PCAR,2025-09-30,2025-10-21,0.0,99.46,101.11,0.39,-1.25,1.1482,1.2002,1.05,10.0,1.1854,1.1956,1.1956,1.2831,1.0,0.0,0.0,3.0,6007750000.0,6279000000.0,5650000000.0,8.0,-13937.12,-12181.01,-846.72,1026.5,-14.39,0.89,-7.31,-35.68,42.71,-38.34,-34.72,-2.76,-3.48,98.8,100.0,100.0,2025-11-21,3.0,5.55,8.55,8.653846153846155,3.1,2.825,5.925000000000001,102.99,2.989999999999995,0.34658,0.37584,0.36121,0.26365,27.009219013870055,-0.053655,341.0,256.0,0.6548223350253807,32.0,1.2145748987854257,1,7.43927125506073,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,8.55,5.925000000000001,real_post_mid,0.8550000000000001,2.6,174.4,0.017651821862348177
OMC,2025-09-30,2025-10-21,1.0,75.01,77.88,4.93,1.07,2.1736,2.1821,2.17,4.0,2.1696,2.1565,2.1565,2.1584,0.0,0.0,1.0,2.0,4019107080.0,4037000000.0,3996900000.0,4.0,10797.09,10496.3,220.16,87.86,4.2,8.81,5.91,5.13,20.59,-12.15,-7.06,-0.23,-1.59,77.5,82.5,77.5,2025-11-21,3.175,2.8,5.975,7.709677419354838,5.35,1.325,6.675,74.87,2.6299999999999955,0.28804,0.35633,0.322185,0.31731,1.5131058242935016,0.058535,60.0,94.0,0.5302166476624858,32.0,6.451612903225801,1,1.2580645161290374,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,5.975,6.675,real_post_mid,0.5975,2.6,-132.35000000000002,-0.017077419354838714
NOC,2025-09-30,2025-10-21,1.0,573.03,568.5,4.59,5.43,6.4554,6.67,6.3,18.0,6.4943,6.4977,6.4977,7.3804,2.0,0.0,5.0,4.0,10714199690.0,10883000000.0,10650321490.0,17.0,32654.46,34625.44,-235.01,4766.64,1.3,9.33,2.06,28.14,145.48,23.18,30.73,-0.09,3.1,605.0,600.0,605.0,2025-11-21,20.25,20.6,40.85,6.752066115702479,12.35,18.950000000000003,31.300000000000004,566.7,38.299999999999955,0.28804,0.28804,0.28804,0.229505,20.321830301347035,-0.053655,28.0,148.0,1.7441176470588236,32.0,0.8264462809917328,1,5.925619834710746,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,40.85,31.300000000000004,real_post_mid,4.085,2.6,543.8999999999997,0.008990082644628096
NDAQ,2025-09-30,2025-10-21,1.0,89.57,88.28,0.85,2.32,0.8477,0.87,0.77,16.0,0.8368,0.8318,0.828,0.8073,9.0,0.0,11.0,1.0,1301077850.0,1317000000.0,1228000000.0,11.0,-39861.28,-39998.91,80.06,29.09,16.63,0.0,22.78,23.19,7.59,34.57,34.28,-0.32,3.58,90.0,87.5,90.0,2025-11-21,2.6,3.95,6.550000000000001,7.277777777777779,1.325,3.5999999999999996,4.925,87.66,2.3400000000000034,0.28804,0.33682,0.31243,0.24414,21.85769612393176,-0.0731649999999999,162.0,454.0,0.6512096774193549,32.0,2.777777777777779,1,4.5,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,6.550000000000001,4.925,real_post_mid,0.6550000000000001,2.6,94.40000000000008,0.010488888888888898
GPC,2025-09-30,2025-10-21,0.0,137.33,134.68,-2.05,-0.13,1.9911,2.0345,1.8568,10.0,1.9911,2.0073,2.0073,2.0441,1.0,0.0,1.0,1.0,6124728410.0,6190000000.0,6051604070.0,10.0,7667.68,7311.33,110.19,98.45,3.39,5.09,2.03,-13.93,20.0,-1.09,-1.27,1.14,-0.33,130.0,135.0,130.0,2025-11-21,6.35,3.9,10.25,7.884615384615384,6.45,2.525,8.975,128.56,1.4399999999999975,0.33682,0.31731,0.327065,0.2148749999999999,34.302050051213065,-0.06341,291.0,27.0,0.2938728323699422,32.0,3.8461538461538542,1,4.038461538461529,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,10.25,8.975,real_post_mid,1.0250000000000001,2.6,22.40000000000002,0.0017230769230769246
ELV,2025-09-30,2025-10-21,1.0,313.71,296.6,11.49,17.92,4.9422,5.94,4.4734,20.0,4.9497,4.9363,4.9357,5.1947,1.0,0.0,2.0,2.0,49499550670.0,50347041000.0,48649000000.0,11.0,13170.69,13092.01,944.05,1290.23,14.04,1.81,6.73,-12.65,-26.15,-16.33,-23.24,0.0,-2.24,360.0,350.0,360.0,2025-11-21,17.45,21.4,38.849999999999994,10.791666666666664,7.9,21.9,29.799999999999997,321.73,38.26999999999998,0.46365,0.45389,0.45877,0.331945,27.64457135383744,-0.06341,524.0,1273.0,1.1233926128590972,32.0,2.777777777777779,1,8.013888888888886,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,38.849999999999994,29.799999999999997,real_post_mid,3.885,2.6,513.8999999999997,0.014274999999999993
EFX,2025-09-30,2025-10-21,1.0,257.58,245.86,-10.73,-6.48,1.9357,2.02,1.86,19.0,1.9348,1.9428,1.9428,1.989,0.0,0.0,4.0,3.0,1523052100.0,1548500000.0,1505300000.0,18.0,9202.26,8751.14,287.05,130.1,7.44,6.59,7.42,9.89,30.72,10.0,10.13,0.86,0.49,230.0,230.0,230.0,2025-11-21,11.65,8.850000000000001,20.5,8.91304347826087,8.85,7.75,16.6,213.73,16.27000000000001,0.39536,0.35633,0.375845,0.31243,16.872646968830235,-0.0390249999999999,34.0,58.0,0.4619289340101523,32.0,0.0,1,8.91304347826087,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,20.5,16.6,real_post_mid,2.0500000000000003,2.6,182.39999999999984,0.007930434782608688
DGX,2025-09-30,2025-10-21,1.0,183.6,170.48,0.57,8.31,2.5036,2.57,2.46,15.0,2.505,2.5025,2.5025,2.4959,0.0,0.0,2.0,3.0,2734982810.0,2770000000.0,2708071960.0,13.0,11831.2,11515.55,198.34,50.69,15.19,4.11,8.97,11.49,18.55,24.69,23.38,0.61,1.05,190.0,180.0,190.0,2025-11-21,7.95,6.95,14.9,7.842105263157895,1.3,9.45,10.75,191.25,1.25,0.32707,0.33682,0.331945,0.20024,39.67675367907335,-0.102435,297.0,53.0,4.192607003891051,32.0,5.263157894736848,1,2.578947368421047,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,14.9,10.75,real_post_mid,1.4900000000000002,2.6,263.4,0.013863157894736841
CB,2025-09-30,2025-10-21,1.0,273.89,270.15,-1.69,-0.33,6.1505,6.83,4.88,21.0,6.1505,5.4752,5.4597,5.5367,7.0,0.0,13.0,1.0,12944166670.0,13132000000.0,12809000000.0,6.0,21616.03,19819.62,1567.37,926.0,6.93,10.52,9.78,14.13,66.85,33.79,95.99,1.22,11.33,270.0,275.0,270.0,2025-11-21,6.3,7.2,13.5,5.0,10.65,3.45,14.099999999999998,298.29,28.29000000000002,0.21,0.21,0.21,0.18073,13.938095238095231,-0.0243949999999999,491.0,14.0,1.2387387387387387,32.0,1.85185185185186,1,3.14814814814814,2025-10-20,673.0,667.499267578125,0.14658,0.15146,0.1521571428571428,0.00488,0.0055771428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0034857142857143,0.3583039352187986,0.152715380903876,0.6414342629482072,0.1053748296670679,0.1330475191523701,0.0135324808476298,0.7920089779831928,1.79,3.3000160813684625,1.4345563050969712,-0.2410923127045109,0.012457805416941,0.0114509185900202,-0.002688997924911,1,18.229999542236328,20.309999465942383,3.5719995422363287,13.5,14.099999999999998,real_post_mid,1.35,2.6,-197.5999999999998,-0.007318518518518511
NTRS,2025-09-30,2025-10-22,1.0,131.78,128.76,-4.78,-2.55,2.2417,2.37,2.1,13.0,2.2112,2.1963,2.1828,2.0755,4.0,0.0,8.0,2.0,2030960340.0,2072000000.0,1991900000.0,9.0,7746.08,6946.37,238.08,270.83,-23.39,2.49,14.16,-50.92,12.11,-43.84,-51.87,-2.58,-9.28,130.0,125.0,130.0,2025-11-21,4.800000000000001,5.5,10.3,7.923076923076923,1.95,6.95,8.9,127.13,2.8700000000000045,0.35633,0.32707,0.3417,0.27341,19.98536728124086,-0.02439,90.0,18.0,1.1314199395770392,31.0,3.846153846153843,1,4.07692307692308,2025-10-21,672.0,667.4892578125,0.1417,0.1510533333333333,0.1525057142857142,0.0093533333333333,0.0108057142857142,0,0.18073,0.12219,0.05854,0.0097599999999999,0.2940608984021704,0.1380646544791722,0.5816733067729084,0.1030274440244827,0.1321824346400119,0.009517565359988,0.7794336993797212,1.41,0.6360321929123965,0.7293976527674388,-0.3711155429452148,0.0136809909324202,0.0066731721542181,-0.0027039535209257,1,17.8700008392334,19.989999771118164,3.7000008392333985,10.3,8.9,real_post_mid,1.03,2.6,34.400000000000034,0.002646153846153849
MOH,2025-09-30,2025-10-22,0.0,181.87,158.22,7.29,23.33,3.8925,4.35,2.89,17.0,3.8982,3.9051,4.0164,5.6551,0.0,0.0,0.0,1.0,10983598130.0,11328000000.0,10606000000.0,12.0,19084.0,20020.26,-1785.2,2364.11,15.66,2.51,17.83,-6.48,-9.87,-10.21,-14.06,-2.08,-1.13,200.0,160.0,200.0,2025-11-21,12.7,14.75,27.45,13.724999999999998,0.7250000000000001,38.35,39.075,141.56,58.44,0.60999,0.58072,0.5953550000000001,0.45877,22.941774235540148,-0.048785,506.0,114.0,2.622159090909091,31.0,19.999999999999996,0,-6.274999999999999,2025-10-21,672.0,667.4892578125,0.1417,0.1510533333333333,0.1525057142857142,0.0093533333333333,0.0108057142857142,0,0.18073,0.12219,0.05854,0.0097599999999999,0.2940608984021704,0.1380646544791722,0.5816733067729084,0.1030274440244827,0.1321824346400119,0.009517565359988,0.7794336993797212,1.41,0.6360321929123965,0.7293976527674388,-0.3711155429452148,0.0136809909324202,0.0066731721542181,-0.0027039535209257,1,17.8700008392334,19.989999771118164,3.7000008392333985,27.45,39.075,real_post_mid,2.745,2.6,-1439.6000000000004,-0.07198000000000002
MCO,2025-09-30,2025-10-22,1.0,488.29,513.09,-3.17,-7.85,3.6837,4.1,3.36,21.0,3.5863,3.4665,3.4545,3.4655,7.0,0.0,14.0,1.0,1947728250.0,2010600000.0,1881000000.0,20.0,20958.85,20121.45,521.4,209.34,4.46,-1.35,15.76,8.54,-7.05,6.83,6.57,-0.43,0.89,490.0,480.0,490.0,2025-11-21,15.15,17.5,32.65,6.663265306122448,8.15,17.4,25.549999999999997,479.65,10.350000000000025,0.2978,0.27829,0.288045,0.234385,18.629033657935388,-0.0487849999999999,25.0,65.0,1.381188118811881,31.0,2.0408163265306145,1,4.622448979591834,2025-10-21,672.0,667.4892578125,0.1417,0.1510533333333333,0.1525057142857142,0.0093533333333333,0.0108057142857142,0,0.18073,0.12219,0.05854,0.0097599999999999,0.2940608984021704,0.1380646544791722,0.5816733067729084,0.1030274440244827,0.1321824346400119,0.009517565359988,0.7794336993797212,1.41,0.6360321929123965,0.7293976527674388,-0.3711155429452148,0.0136809909324202,0.0066731721542181,-0.0027039535209257,1,17.8700008392334,19.989999771118164,3.7000008392333985,32.65,25.549999999999997,real_post_mid,3.265,2.6,380.9000000000001,0.007773469387755104
ORLY,2025-09-30,2025-10-22,1.0,103.45,98.16,-2.17,3.11,0.8304,0.86,0.81,20.0,0.8318,0.832,0.832,0.8245,0.0,0.0,0.0,1.0,4691134370.0,4749000000.0,4635000000.0,23.0,-344965.57,-330386.77,-6918.69,9003.99,5.92,9.38,5.2,11.43,25.81,6.54,5.93,0.66,0.0,101.33,98.67,101.33,2025-11-21,3.5,3.4000000000000004,6.9,6.809434520872397,1.95,4.3,6.25,100.43,0.8999999999999915,0.28804,0.30755,0.297795,0.278285,6.551486761026889,-0.029265,1014.0,68.0,0.5733082706766918,31.0,2.625086351524719,1,4.184348169347678,2025-10-21,672.0,667.4892578125,0.1417,0.1510533333333333,0.1525057142857142,0.0093533333333333,0.0108057142857142,0,0.18073,0.12219,0.05854,0.0097599999999999,0.2940608984021704,0.1380646544791722,0.5816733067729084,0.1030274440244827,0.1321824346400119,0.009517565359988,0.7794336993797212,1.41,0.6360321929123965,0.7293976527674388,-0.3711155429452148,0.0136809909324202,0.0066731721542181,-0.0027039535209257,1,17.8700008392334,19.989999771118164,3.7000008392333985,6.9,6.25,real_post_mid,0.6900000000000001,2.6,-6.59999999999997,-0.0006513372150399655
TDY,2025-09-30,2025-10-22,1.0,567.92,549.93,-4.26,-1.13,5.4715,5.69,5.4,11.0,5.4724,5.4669,5.4669,5.536,0.0,0.0,0.0,1.0,1527185960.0,1562753650.0,1515800000.0,9.0,44834.02,43881.66,326.81,312.75,10.16,4.4,3.23,13.54,5.05,12.28,12.63,-0.55,0.4,580.0,540.0,580.0,2025-11-21,18.0,18.5,36.5,6.293103448275862,5.25,43.4,48.65,494.87,85.13,0.2978,0.23926,0.26853,0.24414,9.082784046475252,-0.0487799999999999,10.0,6.0,0.4590163934426229,31.0,6.896551724137934,0,-0.6034482758620721,2025-10-21,672.0,667.4892578125,0.1417,0.1510533333333333,0.1525057142857142,0.0093533333333333,0.0108057142857142,0,0.18073,0.12219,0.05854,0.0097599999999999,0.2940608984021704,0.1380646544791722,0.5816733067729084,0.1030274440244827,0.1321824346400119,0.009517565359988,0.7794336993797212,1.41,0.6360321929123965,0.7293976527674388,-0.3711155429452148,0.0136809909324202,0.0066731721542181,-0.0027039535209257,1,17.8700008392334,19.989999771118164,3.7000008392333985,36.5,48.65,real_post_mid,3.6500000000000004,2.6,-1582.6,-0.027286206896551722
WAB,2025-09-30,2025-10-22,1.0,197.96,200.7,-2.29,-3.62,2.2755,2.3498,2.19,10.0,2.2846,2.2695,2.2707,2.1783,1.0,0.0,5.0,0.0,2882191880.0,2951000000.0,2852000000.0,8.0,13244.7,12321.15,486.63,418.08,2.34,3.68,5.75,15.82,-0.44,11.3,9.77,1.6,1.18,200.0,200.0,200.0,2025-11-21,6.4,7.9,14.3,7.15,3.6,6.05,9.65,200.22,0.2199999999999988,0.30755,0.31731,0.31243,0.21,32.78494382741734,-0.0438999999999999,44.0,44.0,0.3383838383838384,31.0,0.0,1,7.15,2025-10-21,672.0,667.4892578125,0.1417,0.1510533333333333,0.1525057142857142,0.0093533333333333,0.0108057142857142,0,0.18073,0.12219,0.05854,0.0097599999999999,0.2940608984021704,0.1380646544791722,0.5816733067729084,0.1030274440244827,0.1321824346400119,0.009517565359988,0.7794336993797212,1.41,0.6360321929123965,0.7293976527674388,-0.3711155429452148,0.0136809909324202,0.0066731721542181,-0.0027039535209257,1,17.8700008392334,19.989999771118164,3.7000008392333985,14.3,9.65,real_post_mid,1.4300000000000002,2.6,319.4,0.015969999999999998
